timestamp,methane concentration,wind speed resultant,wind direction,temperature,device
2022-3-16 11:00,0.0285,3.163,137.91,51.463,device_A
2022-3-16 12:00,0.0272,3.05,137.96,51.299,device_A
2022-3-16 13:00,0.0244,3.154,138.01,51.082,device_A
2022-3-16 14:00,0.0271,3.203,138.06,50.952,device_A
2022-3-16 15:00,0.0288,3.343,138.11,51.053,device_A
2022-3-16 16:00,0.0284,3.492,138.16,51.182,device_A
2022-3-16 17:00,0.0279,3.72,138.22,51.008,device_A
2022-3-16 18:00,0.0276,3.797,138.27,51.161,device_A
2022-3-16 19:00,0.0285,3.745,138.32,51.36,device_A
2022-3-16 20:00,0.0247,3.593,138.37,51.161,device_A
2022-3-16 21:00,0.0291,3.795,138.42,50.965,device_A
2022-3-16 22:00,0.029,3.579,138.47,51.06,device_A
2022-3-16 23:00,0.0247,3.784,138.52,51.178,device_A
2022-3-17 00:00,0.0244,3.583,138.57,50.966,device_A
2022-3-17 01:00,0.0266,3.539,138.62,50.726,device_A
2022-3-17 02:00,0.0253,3.787,138.66,50.761,device_A
2022-3-17 03:00,0.0263,3.849,138.71,50.685,device_A
2022-3-17 04:00,0.0261,3.848,138.76,50.534,device_A
2022-3-17 05:00,0.0253,3.855,138.81,50.78,device_A
2022-3-17 06:00,0.026,3.914,138.86,50.984,device_A
2022-3-17 07:00,0.0259,3.813,138.91,50.883,device_A
2022-3-17 08:00,0.0271,3.994,138.96,50.695,device_A
2022-3-17 09:00,0.0281,4.056,139,50.945,device_A
2022-3-17 10:00,0.0287,4.24,139.05,51.172,device_A
2022-3-17 11:00,0.027,4.382,139.1,51.114,device_A
2022-3-17 12:00,0.0273,4.148,139.05,51.043,device_A
2022-3-17 13:00,0.0259,4.17,139,51.287,device_A
2022-3-17 14:00,0.0247,4.109,138.95,51.49,device_A
2022-3-17 15:00,0.026,3.931,138.9,51.552,device_A
2022-3-17 16:00,0.0279,3.92,138.86,51.374,device_A
2022-3-17 17:00,0.029,4.056,138.81,51.147,device_A
2022-3-17 18:00,0.0244,3.998,138.76,51.001,device_A
2022-3-17 19:00,0.0262,3.934,138.71,51.033,device_A
2022-3-17 20:00,0.0245,3.824,138.66,50.909,device_A
2022-3-17 21:00,0.0267,3.781,138.62,50.914,device_A
2022-3-17 22:00,0.0259,3.746,138.57,50.843,device_A
2022-3-17 23:00,0.0262,3.855,138.52,50.869,device_A
2022-3-18 00:00,0.0291,3.792,138.47,50.833,device_A
2022-3-18 01:00,0.0254,4.021,138.43,51.078,device_A
2022-3-18 02:00,0.0293,3.896,138.38,51.141,device_A
2022-3-18 03:00,0.0265,3.874,138.33,51.062,device_A
2022-3-18 04:00,0.0268,3.873,138.28,50.971,device_A
2022-3-18 05:00,0.0284,4.072,138.24,51.176,device_A
2022-3-18 06:00,0.0253,4.27,138.19,51.053,device_A
2022-3-18 07:00,0.0294,4.047,138.14,51.176,device_A
2022-3-18 08:00,0.0288,3.921,138.1,51.402,device_A
2022-3-18 09:00,0.0276,3.926,138.05,51.614,device_A
2022-3-18 10:00,0.0245,3.944,138,51.661,device_A
2022-3-18 11:00,0.0281,3.907,137.96,51.494,device_A
2022-3-18 12:00,0.0294,4.11,137.91,51.365,device_A
2022-3-18 13:00,0.0244,4.011,137.86,51.315,device_A
2022-3-18 14:00,0.0287,3.954,137.82,51.419,device_A
2022-3-18 15:00,0.0248,3.887,137.77,51.608,device_A
2022-3-18 16:00,0.0286,4.009,137.73,51.781,device_A
2022-3-18 17:00,0.0267,3.934,137.68,51.695,device_A
2022-3-18 18:00,0.028,3.99,137.63,51.682,device_A
2022-3-18 19:00,0.0261,3.972,137.59,51.697,device_A
2022-3-18 20:00,0.0251,3.872,137.54,51.908,device_A
2022-3-18 21:00,0.0265,4.005,137.5,52.048,device_A
2022-3-18 22:00,0.0268,4.188,137.45,52.077,device_A
2022-3-18 23:00,0.0267,3.986,137.4,52.165,device_A
2022-3-19 00:00,0.027,3.888,137.36,52.032,device_A
2022-3-19 01:00,0.0254,3.872,137.31,52.131,device_A
2022-3-19 02:00,0.0251,3.781,137.27,51.907,device_A
2022-3-19 03:00,0.0286,3.906,137.22,51.841,device_A
2022-3-19 04:00,0.0261,4.151,137.18,51.681,device_A
2022-3-19 05:00,0.0282,4.064,137.13,51.638,device_A
2022-3-19 06:00,0.0262,3.956,137.09,51.747,device_A
2022-3-19 07:00,0.0269,3.722,137.04,51.875,device_A
2022-3-19 08:00,0.0284,3.711,137,51.921,device_A
2022-3-19 09:00,0.0272,3.764,136.95,51.716,device_A
2022-3-19 10:00,0.0248,3.679,136.91,51.656,device_A
2022-3-19 11:00,0.0256,3.478,136.87,51.426,device_A
2022-3-19 12:00,0.0292,3.683,136.82,51.289,device_A
2022-3-19 13:00,0.0555,3.733,136.78,51.063,device_A
2022-3-19 14:00,0.0567,3.883,136.73,51.09,device_A
2022-3-19 15:00,0.0546,3.652,136.69,51.301,device_A
2022-3-19 16:00,0.0276,3.767,136.64,51.126,device_A
2022-3-19 17:00,0.026,3.761,136.6,51.351,device_A
2022-3-19 18:00,0.024,3.753,136.56,51.407,device_A
2022-3-19 19:00,0.0259,3.97,136.51,51.553,device_A
2022-3-19 20:00,0.0254,4.106,136.47,51.742,device_A
2022-3-19 21:00,0.0259,4.04,136.43,51.576,device_A
2022-3-19 22:00,0.029,3.881,136.38,51.631,device_A
2022-3-19 23:00,0.0244,3.695,136.34,51.566,device_A
2022-3-20 00:00,0.0265,3.892,136.29,51.607,device_A
2022-3-20 01:00,0.0259,4.088,136.25,51.631,device_A
2022-3-20 02:00,0.0248,4.273,136.21,51.84,device_A
2022-3-20 03:00,0.0275,4.27,136.17,51.878,device_A
2022-3-20 04:00,0.0246,4.339,136.12,52.121,device_A
2022-3-20 05:00,0.0286,4.317,136.08,51.987,device_A
2022-3-20 06:00,0.0244,4.338,136.04,51.894,device_A
2022-3-20 07:00,0.0283,4.447,135.99,51.702,device_A
2022-3-20 08:00,0.0278,4.632,135.95,51.578,device_A
2022-3-20 09:00,0.0285,4.798,135.91,51.439,device_A
2022-3-20 10:00,0.0288,4.91,135.87,51.31,device_A
2022-3-20 11:00,0.0281,4.988,135.82,51.508,device_A
2022-3-20 12:00,0.0283,4.966,135.78,51.688,device_A
2022-3-20 13:00,0.0271,4.859,135.74,51.678,device_A
2022-3-20 14:00,0.0289,4.916,135.7,51.842,device_A
2022-3-20 15:00,0.0255,5.105,135.65,52.003,device_A
2022-3-20 16:00,0.0276,5.296,135.61,51.901,device_A
2022-3-20 17:00,0.0257,5.122,135.57,51.938,device_A
2022-3-20 18:00,0.028,5.141,135.53,51.751,device_A
2022-3-20 19:00,0.029,5.211,135.49,51.906,device_A
2022-3-20 20:00,0.0241,5.392,135.44,52.038,device_A
2022-3-20 21:00,0.0266,5.395,135.4,52.228,device_A
2022-3-20 22:00,0.0267,5.417,135.36,52.217,device_A
2022-3-20 23:00,0.0282,5.386,135.32,52.04,device_A
2022-3-21 00:00,0.0278,5.512,135.28,52.265,device_A
2022-3-21 01:00,0.0244,5.511,135.24,52.116,device_A
2022-3-21 02:00,0.0271,5.484,135.19,52.227,device_A
2022-3-21 03:00,0.0253,5.252,135.15,52.173,device_A
2022-3-21 04:00,0.0255,5.235,135.11,52.371,device_A
2022-3-21 05:00,0.0295,5.145,135.07,52.143,device_A
2022-3-21 06:00,0.0256,5.193,135.03,52.18,device_A
2022-3-21 07:00,0.0275,4.945,134.99,52.239,device_A
2022-3-21 08:00,0.0276,4.92,134.95,52.333,device_A
2022-3-21 09:00,0.0245,4.697,134.91,52.503,device_A
2022-3-21 10:00,0.0259,4.711,134.87,52.561,device_A
2022-3-21 11:00,0.0269,4.68,134.83,52.592,device_A
2022-3-21 12:00,0.0274,4.87,134.79,52.718,device_A
2022-3-21 13:00,0.0259,4.796,134.74,52.757,device_A
2022-3-21 14:00,0.0281,4.648,134.7,52.945,device_A
2022-3-21 15:00,0.0253,4.631,134.66,52.773,device_A
2022-3-21 16:00,0.0255,4.528,134.62,52.641,device_A
2022-3-21 17:00,0.0293,4.638,134.58,52.755,device_A
2022-3-21 18:00,0.0263,4.612,134.54,52.942,device_A
2022-3-21 19:00,0.0261,4.478,134.5,52.921,device_A
2022-3-21 20:00,0.0273,4.247,134.46,52.777,device_A
2022-3-21 21:00,0.0272,4.036,134.42,53.001,device_A
2022-3-21 22:00,0.0256,4.165,134.38,53.237,device_A
2022-3-21 23:00,0.0284,3.956,134.34,53.024,device_A
2022-3-22 00:00,0.0284,4.059,134.3,52.961,device_A
2022-3-22 01:00,0.0259,4.281,134.26,53.099,device_A
2022-3-22 02:00,0.0259,4.528,134.22,53.18,device_A
2022-3-22 03:00,0.0266,4.429,134.19,53.13,device_A
2022-3-22 04:00,0.0261,4.324,134.15,52.992,device_A
2022-3-22 05:00,0.0264,4.344,134.11,52.828,device_A
2022-3-22 06:00,0.0255,4.185,134.07,52.967,device_A
2022-3-22 07:00,0.0262,4.102,134.03,53.219,device_A
2022-3-22 08:00,0.0265,4.214,133.99,53.033,device_A
2022-3-22 09:00,0.0282,4.057,133.95,53.084,device_A
2022-3-22 10:00,0.0254,4.099,133.91,52.928,device_A
2022-3-22 11:00,0.0244,4.014,133.87,52.898,device_A
2022-3-22 12:00,0.025,4.047,133.83,52.834,device_A
2022-3-22 13:00,0.0285,4.266,133.79,52.814,device_A
2022-3-22 14:00,0.0249,4.271,133.76,52.597,device_A
2022-3-22 15:00,0.0285,4.474,133.72,52.679,device_A
2022-3-22 16:00,0.0278,4.312,133.68,52.546,device_A
2022-3-22 17:00,0.0273,4.381,133.64,52.798,device_A
2022-3-22 18:00,0.0275,4.523,133.6,53.056,device_A
2022-3-22 19:00,0.0253,4.752,133.56,53.285,device_A
2022-3-22 20:00,0.0275,4.512,133.52,53.37,device_A
2022-3-22 21:00,0.0252,4.514,133.49,53.21,device_A
2022-3-22 22:00,0.0289,4.505,133.45,53.26,device_A
2022-3-22 23:00,0.0249,4.598,133.41,53.285,device_A
2022-3-23 00:00,0.0252,4.4,133.37,53.077,device_A
2022-3-23 01:00,0.0277,4.406,133.33,52.903,device_A
2022-3-23 02:00,0.0241,4.332,133.3,52.78,device_A
2022-3-23 03:00,0.0245,4.414,133.26,52.912,device_A
2022-3-23 04:00,0.0269,4.288,133.22,52.795,device_A
2022-3-23 05:00,0.029,4.054,133.18,52.654,device_A
2022-3-23 06:00,0.0248,3.978,133.15,52.517,device_A
2022-3-23 07:00,0.0294,4.205,133.11,52.318,device_A
2022-3-23 08:00,0.0277,4.455,133.07,52.35,device_A
2022-3-23 09:00,0.029,4.581,133.03,52.604,device_A
2022-3-23 10:00,0.0289,4.675,133,52.642,device_A
2022-3-23 11:00,0.0253,4.463,132.96,52.575,device_A
2022-3-23 12:00,0.0274,4.625,132.92,52.823,device_A
2022-3-23 13:00,0.0261,4.409,132.88,52.604,device_A
2022-3-23 14:00,0.0248,4.39,132.85,52.42,device_A
2022-3-23 15:00,0.0252,4.276,132.81,52.35,device_A
2022-3-23 16:00,0.0257,4.467,132.77,52.531,device_A
2022-3-23 17:00,0.0268,4.461,132.74,52.392,device_A
2022-3-23 18:00,0.0272,4.578,132.7,52.19,device_A
2022-3-23 19:00,0.0291,4.405,132.66,52.225,device_A
2022-3-23 20:00,0.0262,4.452,132.62,52.452,device_A
2022-3-23 21:00,0.0274,4.548,132.59,52.545,device_A
2022-3-23 22:00,0.0253,4.779,132.55,52.436,device_A
2022-3-23 23:00,0.0282,4.576,132.51,52.283,device_A
2022-3-24 00:00,0.0275,4.762,132.48,52.341,device_A
2022-3-24 01:00,0.0268,5.002,132.44,52.305,device_A
2022-3-24 02:00,0.0248,5.173,132.41,52.232,device_A
2022-3-24 03:00,0.0249,4.977,132.37,52.435,device_A
2022-3-24 04:00,0.0291,5.189,132.33,52.686,device_A
2022-3-24 05:00,0.0267,5.048,132.3,52.715,device_A
2022-3-24 06:00,0.027,4.874,132.26,52.75,device_A
2022-3-24 07:00,0.0253,4.929,132.22,52.629,device_A
2022-3-24 08:00,0.0244,5.027,132.19,52.878,device_A
2022-3-24 09:00,0.0281,4.877,132.15,52.727,device_A
2022-3-24 10:00,0.0274,4.923,132.11,52.811,device_A
2022-3-24 11:00,0.0261,4.676,132.08,52.767,device_A
2022-3-24 12:00,0.0277,4.887,132.04,52.797,device_A
2022-3-24 13:00,0.0247,4.96,132.01,52.687,device_A
2022-3-24 14:00,0.0262,4.904,131.97,52.473,device_A
2022-3-24 15:00,0.0266,5.017,131.93,52.728,device_A
2022-3-24 16:00,0.0289,5.129,131.9,52.607,device_A
2022-3-24 17:00,0.0275,5.153,131.86,52.373,device_A
2022-3-24 18:00,0.0297,5.148,131.82,52.162,device_A
2022-3-24 19:00,0.0255,5.15,131.77,51.969,device_A
2022-3-24 20:00,0.0259,5.138,131.73,51.925,device_A
2022-3-24 21:00,0.0249,5.093,131.7,52.136,device_A
2022-3-24 22:00,0.0286,5.093,131.66,51.987,device_A
2022-3-24 23:00,0.0253,5.006,131.63,51.878,device_A
2022-3-25 00:00,0.0273,5.003,131.55,51.73,device_A
2022-3-25 01:00,0.0276,5.214,131.48,51.866,device_A
2022-3-25 02:00,0.0252,5.039,131.41,52.066,device_A
2022-3-25 03:00,0.0251,5.279,131.34,52.177,device_A
2022-3-25 04:00,0.0282,5.239,131.27,52.203,device_A
2022-3-25 05:00,0.0264,5.462,131.2,52.429,device_A
2022-3-25 06:00,0.0288,5.508,131.12,52.2,device_A
2022-3-25 07:00,0.0298,5.309,131.05,52.277,device_A
2022-3-25 08:00,0.0258,5.52,130.98,52.258,device_A
2022-3-25 09:00,0.0275,5.397,130.91,52.197,device_A
2022-3-25 10:00,0.0274,5.317,130.83,52.306,device_A
2022-3-25 11:00,0.0289,5.126,130.76,52.091,device_A
2022-3-25 12:00,0.0266,4.951,130.69,52.257,device_A
2022-3-25 13:00,0.0255,4.852,130.62,52.082,device_A
2022-3-25 14:00,0.0257,4.639,130.54,52.153,device_A
2022-3-25 15:00,0.0262,4.84,130.47,52.179,device_A
2022-3-25 16:00,0.0255,4.788,130.4,52.257,device_A
2022-3-25 17:00,0.0252,5.008,130.32,52.316,device_A
2022-3-25 18:00,0.0288,4.929,130.25,52.097,device_A
2022-3-25 19:00,0.0293,4.687,130.18,52.019,device_A
2022-3-25 20:00,0.025,4.77,130.1,52.251,device_A
2022-3-25 21:00,0.0262,4.742,130.03,52.407,device_A
2022-3-25 22:00,0.0276,4.739,129.95,52.322,device_A
2022-3-25 23:00,0.0264,4.911,129.88,52.422,device_A
2022-3-26 00:00,0.0279,4.87,129.81,52.646,device_A
2022-3-26 01:00,0.0281,4.767,129.73,52.609,device_A
2022-3-26 02:00,0.0282,4.76,129.66,52.834,device_A
2022-3-26 03:00,0.0287,4.757,129.58,52.824,device_A
2022-3-26 04:00,0.0255,4.828,129.51,53.07,device_A
2022-3-26 05:00,0.0253,4.922,129.43,53.064,device_A
2022-3-26 06:00,0.0292,5.157,129.36,53.264,device_A
2022-3-26 07:00,0.0295,5.249,129.28,53.473,device_A
2022-3-26 08:00,0.0262,5.331,129.21,53.359,device_A
2022-3-26 09:00,0.0271,5.527,129.13,53.352,device_A
2022-3-26 10:00,0.0255,5.64,129.06,53.456,device_A
2022-3-26 11:00,0.0277,5.889,128.98,53.563,device_A
2022-3-26 12:00,0.0258,5.894,128.91,53.4,device_A
2022-3-26 13:00,0.0275,5.918,128.83,53.169,device_A
2022-3-26 14:00,0.0262,5.768,128.76,53.143,device_A
2022-3-26 15:00,0.0284,6.012,128.68,53.308,device_A
2022-3-26 16:00,0.0261,5.784,128.6,53.187,device_A
2022-3-26 17:00,0.0279,5.842,128.53,53.041,device_A
2022-3-26 18:00,0.0286,5.996,128.45,52.931,device_A
2022-3-26 19:00,0.0255,5.868,128.38,52.852,device_A
2022-3-26 20:00,0.0272,5.703,128.3,52.917,device_A
2022-3-26 21:00,0.0263,5.541,128.22,52.991,device_A
2022-3-26 22:00,0.0274,5.507,128.15,52.887,device_A
2022-3-26 23:00,0.0294,5.382,128.07,52.904,device_A
2022-3-27 00:00,0.0248,5.263,127.99,53.015,device_A
2022-3-27 01:00,0.0256,5.074,127.92,52.926,device_A
2022-3-27 02:00,0.0284,5.292,127.84,53.012,device_A
2022-3-27 03:00,0.0276,5.425,127.76,52.826,device_A
2022-3-27 04:00,0.0277,5.599,127.68,52.611,device_A
2022-3-27 05:00,0.0283,5.666,127.61,52.693,device_A
2022-3-27 06:00,0.0261,5.441,127.53,52.623,device_A
2022-3-27 07:00,0.0281,5.594,127.45,52.824,device_A
2022-3-27 08:00,0.0253,5.449,127.37,52.999,device_A
2022-3-27 09:00,0.0287,5.465,127.3,53.175,device_A
2022-3-27 10:00,0.0287,5.349,127.22,52.978,device_A
2022-3-27 11:00,0.0264,5.234,127.14,53.238,device_A
2022-3-27 12:00,0.0275,5.273,127.06,53.373,device_A
2022-3-27 13:00,0.0256,5.223,126.98,53.169,device_A
2022-3-27 14:00,0.0258,5.068,126.91,53.04,device_A
2022-3-27 15:00,0.0259,5.083,126.83,53.076,device_A
2022-3-27 16:00,0.0254,5.017,126.75,53.081,device_A
2022-3-27 17:00,0.0252,5.187,126.67,53.313,device_A
2022-3-27 18:00,0.0275,5.049,126.59,53.506,device_A
2022-3-27 19:00,0.0279,5.116,126.51,53.542,device_A
2022-3-27 20:00,0.0256,4.98,126.43,53.393,device_A
2022-3-27 21:00,0.0271,5.133,126.35,53.297,device_A
2022-3-27 22:00,0.0273,4.885,126.27,53.453,device_A
2022-3-27 23:00,0.0288,5.115,126.2,53.484,device_A
2022-3-28 00:00,0.0251,5.362,126.12,53.434,device_A
2022-3-28 01:00,0.0264,5.14,126.04,53.229,device_A
2022-3-28 02:00,0.0263,4.902,125.96,52.995,device_A
2022-3-28 03:00,0.027,4.967,125.88,53.116,device_A
2022-3-28 04:00,0.0257,4.952,125.8,53.289,device_A
2022-3-28 05:00,0.0294,5.081,125.72,53.392,device_A
2022-3-28 06:00,0.0257,4.847,125.64,53.275,device_A
2022-3-28 07:00,0.0246,4.871,125.56,53.326,device_A
2022-3-28 08:00,0.0276,4.987,125.48,53.557,device_A
2022-3-28 09:00,0.027,5.031,125.4,53.431,device_A
2022-3-28 10:00,0.0277,5.101,125.32,53.358,device_A
2022-3-28 11:00,0.0288,5.35,125.24,53.527,device_A
2022-3-28 12:00,0.0259,5.433,125.15,53.611,device_A
2022-3-28 13:00,0.0262,5.327,125.07,53.829,device_A
2022-3-28 14:00,0.0266,5.186,124.99,54.078,device_A
2022-3-28 15:00,0.029,5.162,124.91,54.203,device_A
2022-3-28 16:00,0.0278,5.401,124.83,54.251,device_A
2022-3-28 17:00,0.0299,5.494,124.75,54.252,device_A
2022-3-28 18:00,0.0251,5.45,124.67,54.467,device_A
2022-3-28 19:00,0.0275,5.381,124.59,54.283,device_A
2022-3-28 20:00,0.0252,5.153,124.5,54.262,device_A
2022-3-28 21:00,0.0271,5.223,124.42,54.427,device_A
2022-3-28 22:00,0.0284,5.125,124.34,54.285,device_A
2022-3-28 23:00,0.026,4.992,124.26,54.215,device_A
2022-3-29 00:00,0.0266,5.113,124.18,54.304,device_A
2022-3-29 01:00,0.0295,5.329,124.09,54.11,device_A
2022-3-29 02:00,0.0287,5.466,124.01,54.085,device_A
2022-3-29 03:00,0.027,5.638,123.93,54.308,device_A
2022-3-29 04:00,0.0253,5.724,123.85,54.538,device_A
2022-3-29 05:00,0.0259,5.882,123.77,54.337,device_A
2022-3-29 06:00,0.0285,5.818,123.68,54.401,device_A
2022-3-29 07:00,0.0248,5.864,123.6,54.289,device_A
2022-3-29 08:00,0.0262,6.069,123.52,54.23,device_A
2022-3-29 09:00,0.0288,5.84,123.43,54.067,device_A
2022-3-29 10:00,0.0284,6.014,123.35,53.96,device_A
2022-3-29 11:00,0.0242,6.207,123.27,54.123,device_A
2022-3-29 12:00,0.027,6.227,123.18,54.183,device_A
2022-3-29 13:00,0.027,6.059,123.1,54.11,device_A
2022-3-29 14:00,0.0267,6.274,123.02,54.012,device_A
2022-3-29 15:00,0.0281,6.222,122.93,53.921,device_A
2022-3-29 16:00,0.0264,6.43,122.85,54.024,device_A
2022-3-29 17:00,0.026,6.312,122.77,53.862,device_A
2022-3-29 18:00,0.0261,6.561,122.68,53.669,device_A
2022-3-29 19:00,0.0264,6.642,122.6,53.474,device_A
2022-3-29 20:00,0.0273,6.784,122.51,53.48,device_A
2022-3-29 21:00,0.0273,6.742,122.43,53.69,device_A
2022-3-29 22:00,0.027,6.929,122.35,53.834,device_A
2022-3-29 23:00,0.0257,6.744,122.26,53.712,device_A
2022-3-30 00:00,0.0257,6.901,122.18,53.815,device_A
2022-3-30 01:00,0.0252,6.874,122.09,53.882,device_A
2022-3-30 02:00,0.0294,6.648,122.01,54.116,device_A
2022-3-30 03:00,0.0277,6.585,121.92,53.96,device_A
2022-3-30 04:00,0.0249,6.811,121.84,53.765,device_A
2022-3-30 05:00,0.0297,6.935,121.75,53.752,device_A
2022-3-30 06:00,0.0284,7.098,121.67,53.535,device_A
2022-3-30 07:00,0.0258,7.21,121.58,53.724,device_A
2022-3-30 08:00,0.0296,7.372,121.5,53.518,device_A
2022-3-30 09:00,0.0269,7.177,121.41,53.382,device_A
2022-3-30 10:00,0.0296,7.214,121.33,53.491,device_A
2022-3-30 11:00,0.0253,7.051,121.24,53.491,device_A
2022-3-30 12:00,0.0269,7.242,121.15,53.435,device_A
2022-3-30 13:00,0.0274,7.32,121.07,53.541,device_A
2022-3-30 14:00,0.029,7.237,120.98,53.649,device_A
2022-3-30 15:00,0.0257,7.25,120.9,53.672,device_A
2022-3-30 16:00,0.0287,7.072,120.81,53.803,device_A
2022-3-30 17:00,0.0289,6.935,120.72,53.796,device_A
2022-3-30 18:00,0.0262,7.167,120.64,60,device_A
2022-3-30 19:00,0.0279,7.353,120.55,61,device_A
2022-3-30 20:00,0.0288,7.435,120.46,54.069,device_A
2022-3-30 21:00,0.0248,7.528,120.38,53.976,device_A
2022-3-30 22:00,0.0276,7.523,120.29,54.159,device_A
2022-3-30 23:00,0.0267,7.395,120.2,54.121,device_A
2022-3-31 00:00,0.0251,7.639,120.12,54.055,device_A
2022-2-8 00:00,0.0247,2.49387566,303.79,38.1,device_B
2022-2-8 01:00,0.0214,2.507,304.09,38.247,device_B
2022-2-8 02:00,0.0254,2.475,304.39,38.323,device_B
2022-2-8 03:00,0.0246,2.667,304.69,38.309,device_B
2022-2-8 04:00,0.0227,2.908,304.99,38.275,device_B
2022-2-8 05:00,0.0222,3.137,305.29,38.179,device_B
2022-2-8 06:00,0.022,3.221,305.59,38.067,device_B
2022-2-8 07:00,0.0243,3.415,305.89,38.048,device_B
2022-2-8 08:00,0.0231,3.307,306.2,37.997,device_B
2022-2-8 09:00,0.0213,3.111,306.5,38.101,device_B
2022-2-8 10:00,0.0237,3.352,306.81,38.215,device_B
2022-2-8 11:00,0.0227,3.402,307.11,38.163,device_B
2022-2-8 12:00,0.0231,3.32,307.42,38.187,device_B
2022-2-8 13:00,0.0218,3.14,307.73,38.346,device_B
2022-2-8 14:00,0.0256,3.223,308.03,38.322,device_B
2022-2-8 15:00,0.0251,3.366,308.34,38.476,device_B
2022-2-8 16:00,0.0241,3.135,308.65,38.443,device_B
2022-2-8 17:00,0.0212,3.231,308.96,38.517,device_B
2022-2-8 18:00,0.0255,3.04,309.27,38.537,device_B
2022-2-8 19:00,0.0258,2.973,309.58,38.6,device_B
2022-2-8 20:00,0.0211,2.837,309.89,38.745,device_B
2022-2-8 21:00,0.0224,3.02,310.21,38.679,device_B
2022-2-8 22:00,0.0251,2.865,310.52,38.755,device_B
2022-2-8 23:00,0.0221,2.97,310.83,39.009,device_B
2022-2-9 00:00,0.0213,3.125,311.15,39.074,device_B
2022-2-9 01:00,0.0212,3.005,311.46,39.093,device_B
2022-2-9 02:00,0.0252,2.95,311.78,38.962,device_B
2022-2-9 03:00,0.0213,2.959,312.09,39.07,device_B
2022-2-9 04:00,0.0257,2.727,312.41,39.05,device_B
2022-2-9 05:00,0.0233,2.532,312.72,39.287,device_B
2022-2-9 06:00,0.0235,2.545,313.04,39.195,device_B
2022-2-9 07:00,0.0233,2.726,313.36,39.291,device_B
2022-2-9 08:00,0.0261,2.616,313.68,39.192,device_B
2022-2-9 09:00,0.0236,2.785,313.99,39.306,device_B
2022-2-9 10:00,0.0255,2.73,314.31,39.109,device_B
2022-2-9 11:00,0.0217,2.521,314.63,38.965,device_B
2022-2-9 12:00,0.0213,2.439,314.95,38.901,device_B
2022-2-9 13:00,0.0227,2.518,315.27,38.957,device_B
2022-2-9 14:00,0.0227,2.277,315.59,38.892,device_B
2022-2-9 15:00,0.0253,2.486,315.91,38.947,device_B
2022-2-9 16:00,0.023,2.248,316.23,38.765,device_B
2022-2-9 17:00,0.0244,2.03,316.55,38.534,device_B
2022-2-9 18:00,0.0221,1.849,316.87,38.296,device_B
2022-2-9 19:00,0.0245,1.739,317.19,38.15,device_B
2022-2-9 20:00,0.0247,1.612,317.51,38.126,device_B
2022-2-9 21:00,0.0217,1.384,317.83,38.374,device_B
2022-2-9 22:00,0.0247,1.194,318.15,38.532,device_B
2022-2-9 23:00,0.025,1.03,318.47,38.394,device_B
2022-2-10 00:00,0.0218,1.199,318.79,38.628,device_B
2022-2-10 01:00,0.0231,1.283,319.12,38.469,device_B
2022-2-10 02:00,0.0238,1.384,319.44,38.496,device_B
2022-2-10 03:00,0.0228,1.505,319.76,38.291,device_B
2022-2-10 04:00,0.0214,1.261,320.08,38.151,device_B
2022-2-10 05:00,0.0218,1.216,320.4,50,device_B
2022-2-10 06:00,0.0219,1.289,320.72,49,device_B
2022-2-10 07:00,0.0228,1.221,321.04,51,device_B
2022-2-10 08:00,0.0225,1.295,321.36,37.742,device_B
2022-2-10 09:00,0.0233,1.052,321.69,37.883,device_B
2022-2-10 10:00,0.0227,0.808,322.01,37.72,device_B
2022-2-10 11:00,0.0228,0.956,322.33,37.857,device_B
2022-2-10 12:00,0.0245,0.852,322.65,38.076,device_B
2022-2-10 13:00,0.0236,1.026,322.97,38.089,device_B
2022-2-10 14:00,0.0209,0.836,323.29,38.326,device_B
2022-2-10 15:00,0.02,0.758,323.61,38.33,device_B
2022-2-10 16:00,0.0232,0.887,323.93,38.369,device_B
2022-2-10 17:00,0.0237,1.076,324.25,38.151,device_B
2022-2-10 18:00,0.0239,0.999,324.57,38.174,device_B
2022-2-10 19:00,0.022,1.15,324.89,38.337,device_B
2022-2-10 20:00,0.0248,1.205,325.2,38.285,device_B
2022-2-10 21:00,0.0242,1.195,325.52,38.492,device_B
2022-2-10 22:00,0.0198,1.351,325.84,38.347,device_B
2022-2-10 23:00,0.0199,1.45,326.16,38.237,device_B
2022-2-11 00:00,0.0222,1.498,326.47,38.352,device_B
2022-2-11 01:00,0.0217,1.537,326.79,38.116,device_B
2022-2-11 02:00,0.0223,1.501,327.11,38.232,device_B
2022-2-11 03:00,0.0197,1.678,327.42,38.198,device_B
2022-2-11 04:00,0.0193,1.545,327.74,38.048,device_B
2022-2-11 05:00,0.0214,1.321,328.05,38.022,device_B
2022-2-11 06:00,0.0209,1.428,328.37,38.208,device_B
2022-2-11 07:00,0.0225,1.361,328.68,38.16,device_B
2022-2-11 08:00,0.0213,1.527,328.99,38.297,device_B
2022-2-11 09:00,0.0202,1.292,329.31,38.464,device_B
2022-2-11 10:00,0.0222,1.272,329.62,40,device_B
2022-2-11 11:00,0.0241,1.081,329.93,46,device_B
2022-2-11 12:00,0.0206,1.101,330.24,58,device_B
2022-2-11 13:00,0.0205,1.258,330.55,38.559,device_B
2022-2-11 14:00,0.0221,1.373,330.86,38.579,device_B
2022-2-11 15:00,0.0209,1.601,331.17,38.469,device_B
